,temp,heat_state
2019-12-26 20:49:45+00:00,135.05,0.0
2019-12-26 20:50:00+00:00,134.938,0.0
2019-12-26 20:50:15+00:00,134.938,0.0
2019-12-26 20:50:30+00:00,134.825,0.0
2019-12-26 20:50:45+00:00,134.825,0.0
2019-12-26 20:51:00+00:00,134.825,0.0
2019-12-26 20:51:15+00:00,134.712,0.0
2019-12-26 20:51:30+00:00,134.6,0.0
2019-12-26 20:51:45+00:00,134.6,0.0
2019-12-26 20:52:00+00:00,134.6,0.0
2019-12-26 20:52:15+00:00,134.488,0.0
2019-12-26 20:52:30+00:00,134.375,0.0
2019-12-26 20:52:45+00:00,134.262,0.0
2019-12-26 20:53:00+00:00,134.262,0.0
2019-12-26 20:53:15+00:00,134.262,0.0
2019-12-26 20:53:30+00:00,134.15,0.0
2019-12-26 20:53:45+00:00,134.038,0.0
2019-12-26 20:54:00+00:00,134.038,0.0
2019-12-26 20:54:15+00:00,133.925,0.0
2019-12-26 20:54:30+00:00,133.812,0.0
2019-12-26 20:54:45+00:00,133.812,0.0
2019-12-26 20:55:00+00:00,133.812,0.0
2019-12-26 20:55:15+00:00,133.7,0.0
2019-12-26 20:55:30+00:00,133.7,0.0
2019-12-26 20:55:45+00:00,133.588,0.0
2019-12-26 20:56:00+00:00,133.475,0.0
2019-12-26 20:56:15+00:00,133.588,0.0
2019-12-26 20:56:30+00:00,133.475,0.0
2019-12-26 20:56:45+00:00,133.362,0.0
2019-12-26 20:57:00+00:00,133.25,0.0
2019-12-26 20:57:15+00:00,133.25,0.0
2019-12-26 20:57:30+00:00,133.138,0.0
2019-12-26 20:57:45+00:00,133.138,0.0
2019-12-26 20:58:00+00:00,133.025,0.0
2019-12-26 20:58:15+00:00,133.025,0.0
2019-12-26 20:58:30+00:00,132.912,0.0
2019-12-26 20:58:45+00:00,132.912,0.0
2019-12-26 20:59:00+00:00,132.8,0.0
2019-12-26 20:59:15+00:00,132.8,0.0
2019-12-26 20:59:30+00:00,132.688,0.0
2019-12-26 20:59:45+00:00,132.688,0.0
2019-12-26 21:00:00+00:00,132.688,0.0
2019-12-26 21:00:15+00:00,132.575,0.0
2019-12-26 21:00:30+00:00,132.462,0.0
2019-12-26 21:00:45+00:00,132.462,0.0
2019-12-26 21:01:00+00:00,132.35,0.0
2019-12-26 21:01:15+00:00,132.35,0.0
2019-12-26 21:01:30+00:00,132.238,0.0
2019-12-26 21:01:45+00:00,132.125,0.0
2019-12-26 21:02:00+00:00,132.125,0.0
2019-12-26 21:02:15+00:00,132.125,0.0
2019-12-26 21:02:30+00:00,132.012,0.0
2019-12-26 21:02:45+00:00,132.012,0.0
2019-12-26 21:03:00+00:00,131.9,0.0
2019-12-26 21:03:15+00:00,131.9,0.0
2019-12-26 21:03:30+00:00,131.788,0.0
2019-12-26 21:03:45+00:00,131.675,0.0
2019-12-26 21:04:00+00:00,131.675,0.0
2019-12-26 21:04:15+00:00,131.675,0.0
2019-12-26 21:04:30+00:00,131.562,0.0
2019-12-26 21:04:45+00:00,131.562,0.0
2019-12-26 21:05:00+00:00,131.562,0.0
2019-12-26 21:05:15+00:00,131.45,0.0
2019-12-26 21:05:30+00:00,131.338,0.0
2019-12-26 21:05:45+00:00,131.225,0.0
2019-12-26 21:06:00+00:00,131.225,0.0
2019-12-26 21:06:15+00:00,131.225,0.0
2019-12-26 21:06:30+00:00,131.1685,0.0
2019-12-26 21:06:45+00:00,131.1685,0.0
2019-12-26 21:07:00+00:00,131.112,0.0
2019-12-26 21:07:15+00:00,131.0,0.0
2019-12-26 21:07:30+00:00,130.888,0.0
2019-12-26 21:07:45+00:00,130.888,0.0
2019-12-26 21:08:00+00:00,130.775,0.0
2019-12-26 21:08:15+00:00,130.775,0.0
2019-12-26 21:08:30+00:00,130.662,100.0
2019-12-26 21:08:45+00:00,130.662,100.0
2019-12-26 21:09:00+00:00,130.55,100.0
2019-12-26 21:09:15+00:00,130.55,100.0
2019-12-26 21:09:30+00:00,130.438,100.0
2019-12-26 21:09:45+00:00,130.438,100.0
2019-12-26 21:10:00+00:00,130.325,100.0
2019-12-26 21:10:15+00:00,130.325,100.0
2019-12-26 21:10:30+00:00,130.325,100.0
2019-12-26 21:10:45+00:00,130.438,100.0
2019-12-26 21:11:00+00:00,130.438,100.0
2019-12-26 21:11:15+00:00,130.438,100.0
2019-12-26 21:11:30+00:00,130.438,100.0
2019-12-26 21:11:45+00:00,130.438,100.0
2019-12-26 21:12:00+00:00,130.55,100.0
2019-12-26 21:12:15+00:00,130.55,100.0
2019-12-26 21:12:30+00:00,130.55,100.0
2019-12-26 21:12:45+00:00,130.662,100.0
2019-12-26 21:13:00+00:00,130.775,100.0
2019-12-26 21:13:15+00:00,130.888,100.0
2019-12-26 21:13:30+00:00,130.888,100.0
2019-12-26 21:13:45+00:00,131.0,0.0
2019-12-26 21:14:00+00:00,131.112,0.0
2019-12-26 21:14:15+00:00,131.225,0.0
2019-12-26 21:14:30+00:00,131.338,0.0
2019-12-26 21:14:45+00:00,131.45,0.0
2019-12-26 21:15:00+00:00,131.45,0.0
2019-12-26 21:15:15+00:00,131.562,0.0
2019-12-26 21:15:30+00:00,131.675,0.0
2019-12-26 21:15:45+00:00,131.675,0.0
2019-12-26 21:16:00+00:00,131.844,0.0
2019-12-26 21:16:15+00:00,131.844,0.0
2019-12-26 21:16:30+00:00,132.012,0.0
2019-12-26 21:16:45+00:00,132.012,0.0
2019-12-26 21:17:00+00:00,132.012,0.0
2019-12-26 21:17:15+00:00,132.125,0.0
2019-12-26 21:17:30+00:00,132.238,0.0
2019-12-26 21:17:45+00:00,132.238,0.0
2019-12-26 21:18:00+00:00,132.238,0.0
2019-12-26 21:18:15+00:00,132.238,0.0
2019-12-26 21:18:30+00:00,132.35,0.0
2019-12-26 21:18:45+00:00,132.35,0.0
2019-12-26 21:19:00+00:00,132.462,0.0
2019-12-26 21:19:15+00:00,132.462,0.0
2019-12-26 21:19:30+00:00,132.462,0.0
2019-12-26 21:19:45+00:00,132.575,0.0
2019-12-26 21:20:00+00:00,132.575,0.0
2019-12-26 21:20:15+00:00,132.575,0.0
2019-12-26 21:20:30+00:00,132.575,0.0
2019-12-26 21:20:45+00:00,132.575,0.0
2019-12-26 21:21:00+00:00,132.575,0.0
2019-12-26 21:21:15+00:00,132.575,0.0
2019-12-26 21:21:30+00:00,132.575,0.0
2019-12-26 21:21:45+00:00,132.575,0.0
2019-12-26 21:22:00+00:00,132.575,0.0
2019-12-26 21:22:15+00:00,132.575,0.0
2019-12-26 21:22:30+00:00,132.575,0.0
2019-12-26 21:22:45+00:00,132.575,0.0
2019-12-26 21:23:00+00:00,132.575,0.0
2019-12-26 21:23:15+00:00,132.575,0.0
2019-12-26 21:23:30+00:00,132.575,0.0
2019-12-26 21:23:45+00:00,132.575,0.0
2019-12-26 21:24:00+00:00,132.575,0.0
2019-12-26 21:24:15+00:00,132.462,0.0
2019-12-26 21:24:30+00:00,132.462,0.0
2019-12-26 21:24:45+00:00,132.462,0.0
2019-12-26 21:25:00+00:00,132.462,0.0
2019-12-26 21:25:15+00:00,132.35,0.0
2019-12-26 21:25:30+00:00,132.35,0.0
2019-12-26 21:25:45+00:00,132.35,0.0
2019-12-26 21:26:00+00:00,132.35,0.0
2019-12-26 21:26:15+00:00,132.238,0.0
2019-12-26 21:26:30+00:00,132.238,0.0
2019-12-26 21:26:45+00:00,132.238,0.0
2019-12-26 21:27:00+00:00,132.238,0.0
2019-12-26 21:27:15+00:00,132.125,0.0
2019-12-26 21:27:30+00:00,132.125,0.0
2019-12-26 21:27:45+00:00,132.125,0.0
2019-12-26 21:28:00+00:00,132.012,0.0
2019-12-26 21:28:15+00:00,132.012,0.0
2019-12-26 21:28:30+00:00,131.9,0.0
2019-12-26 21:28:45+00:00,131.9,0.0
2019-12-26 21:29:00+00:00,131.788,0.0
2019-12-26 21:29:15+00:00,131.788,0.0
2019-12-26 21:29:30+00:00,131.675,0.0
2019-12-26 21:29:45+00:00,131.675,0.0
2019-12-26 21:30:00+00:00,131.675,0.0
2019-12-26 21:30:15+00:00,131.675,0.0
2019-12-26 21:30:30+00:00,131.562,0.0
2019-12-26 21:30:45+00:00,131.562,0.0
2019-12-26 21:31:00+00:00,131.562,0.0
2019-12-26 21:31:15+00:00,131.562,0.0
2019-12-26 21:31:30+00:00,131.45,0.0
2019-12-26 21:31:45+00:00,131.338,0.0
2019-12-26 21:32:00+00:00,131.338,0.0
2019-12-26 21:32:15+00:00,131.338,0.0
2019-12-26 21:32:30+00:00,131.225,0.0
2019-12-26 21:32:45+00:00,131.225,0.0
2019-12-26 21:33:00+00:00,131.112,0.0
2019-12-26 21:33:15+00:00,131.112,0.0
2019-12-26 21:33:30+00:00,131.0,0.0
2019-12-26 21:33:45+00:00,131.0,0.0
2019-12-26 21:34:00+00:00,130.888,0.0
2019-12-26 21:34:15+00:00,130.888,0.0
2019-12-26 21:34:30+00:00,130.888,0.0
2019-12-26 21:34:45+00:00,130.888,0.0
2019-12-26 21:35:00+00:00,130.775,0.0
2019-12-26 21:35:15+00:00,130.662,100.0
2019-12-26 21:35:30+00:00,130.662,100.0
2019-12-26 21:35:45+00:00,130.662,100.0
2019-12-26 21:36:00+00:00,130.55,100.0
2019-12-26 21:36:15+00:00,130.55,100.0
2019-12-26 21:36:30+00:00,130.55,100.0
2019-12-26 21:36:45+00:00,130.438,100.0
2019-12-26 21:37:00+00:00,130.438,100.0
2019-12-26 21:37:15+00:00,130.438,100.0
2019-12-26 21:37:30+00:00,130.55,100.0
2019-12-26 21:37:45+00:00,130.55,100.0
2019-12-26 21:38:00+00:00,130.55,100.0
2019-12-26 21:38:15+00:00,130.55,100.0
2019-12-26 21:38:30+00:00,130.55,100.0
2019-12-26 21:38:45+00:00,130.662,100.0
2019-12-26 21:39:00+00:00,130.662,100.0
2019-12-26 21:39:15+00:00,130.662,100.0
2019-12-26 21:39:30+00:00,130.775,100.0
2019-12-26 21:39:45+00:00,130.775,100.0
2019-12-26 21:40:00+00:00,130.888,100.0
2019-12-26 21:40:15+00:00,131.0,0.0
2019-12-26 21:40:30+00:00,131.112,0.0
2019-12-26 21:40:45+00:00,131.225,0.0
2019-12-26 21:41:00+00:00,131.338,0.0
2019-12-26 21:41:15+00:00,131.45,0.0
2019-12-26 21:41:30+00:00,131.562,0.0
2019-12-26 21:41:45+00:00,131.562,0.0
2019-12-26 21:42:00+00:00,131.675,0.0
2019-12-26 21:42:15+00:00,131.675,0.0
2019-12-26 21:42:30+00:00,131.788,0.0
2019-12-26 21:42:45+00:00,131.788,0.0
2019-12-26 21:43:00+00:00,131.9,0.0
2019-12-26 21:43:15+00:00,132.012,0.0
2019-12-26 21:43:30+00:00,132.125,0.0
2019-12-26 21:43:45+00:00,132.125,0.0
2019-12-26 21:44:00+00:00,132.125,0.0
2019-12-26 21:44:15+00:00,132.238,0.0
2019-12-26 21:44:30+00:00,132.238,0.0
2019-12-26 21:44:45+00:00,132.238,0.0
2019-12-26 21:45:00+00:00,132.35,0.0
2019-12-26 21:45:15+00:00,132.35,0.0
2019-12-26 21:45:30+00:00,132.35,0.0
2019-12-26 21:45:45+00:00,132.35,0.0
2019-12-26 21:46:00+00:00,132.462,0.0
2019-12-26 21:46:15+00:00,132.462,0.0
2019-12-26 21:46:30+00:00,132.462,0.0
2019-12-26 21:46:45+00:00,132.462,0.0
2019-12-26 21:47:00+00:00,132.462,0.0
2019-12-26 21:47:15+00:00,132.575,0.0
2019-12-26 21:47:30+00:00,132.462,0.0
2019-12-26 21:47:45+00:00,132.575,0.0
2019-12-26 21:48:00+00:00,132.575,0.0
2019-12-26 21:48:15+00:00,132.575,0.0
2019-12-26 21:48:30+00:00,132.575,0.0
2019-12-26 21:48:45+00:00,132.575,0.0
2019-12-26 21:49:00+00:00,132.575,0.0
2019-12-26 21:49:15+00:00,132.575,0.0
2019-12-26 21:49:30+00:00,132.575,0.0
2019-12-26 21:49:45+00:00,132.462,0.0
2019-12-26 21:50:00+00:00,132.462,0.0
2019-12-26 21:50:15+00:00,132.462,0.0
2019-12-26 21:50:30+00:00,132.462,0.0
2019-12-26 21:50:45+00:00,132.35,0.0
2019-12-26 21:51:00+00:00,132.35,0.0
2019-12-26 21:51:15+00:00,132.35,0.0
2019-12-26 21:51:30+00:00,132.35,0.0
2019-12-26 21:51:45+00:00,132.35,0.0
2019-12-26 21:52:00+00:00,132.35,0.0
2019-12-26 21:52:15+00:00,132.238,0.0
2019-12-26 21:52:30+00:00,132.238,0.0
2019-12-26 21:52:45+00:00,132.238,0.0
2019-12-26 21:53:00+00:00,132.125,0.0
2019-12-26 21:53:15+00:00,132.125,0.0
2019-12-26 21:53:30+00:00,132.012,0.0
2019-12-26 21:53:45+00:00,132.012,0.0
2019-12-26 21:54:00+00:00,132.012,0.0
2019-12-26 21:54:15+00:00,132.012,0.0
2019-12-26 21:54:30+00:00,132.012,0.0
2019-12-26 21:54:45+00:00,131.9,0.0
2019-12-26 21:55:00+00:00,131.9,0.0
2019-12-26 21:55:15+00:00,131.788,0.0
2019-12-26 21:55:30+00:00,131.788,0.0
2019-12-26 21:55:45+00:00,131.788,0.0
2019-12-26 21:56:00+00:00,131.675,0.0
2019-12-26 21:56:15+00:00,131.675,0.0
2019-12-26 21:56:30+00:00,131.675,0.0
2019-12-26 21:56:45+00:00,131.562,0.0
2019-12-26 21:57:00+00:00,131.562,0.0
2019-12-26 21:57:15+00:00,131.562,0.0
2019-12-26 21:57:30+00:00,131.45,0.0
2019-12-26 21:57:45+00:00,131.45,0.0
2019-12-26 21:58:00+00:00,131.338,0.0
2019-12-26 21:58:15+00:00,131.338,0.0
2019-12-26 21:58:30+00:00,131.225,0.0
2019-12-26 21:58:45+00:00,131.225,0.0
2019-12-26 21:59:00+00:00,131.112,0.0
2019-12-26 21:59:15+00:00,131.112,0.0
2019-12-26 21:59:30+00:00,131.112,0.0
2019-12-26 21:59:45+00:00,131.0,0.0
2019-12-26 22:00:00+00:00,130.888,0.0
2019-12-26 22:00:15+00:00,131.0,0.0
2019-12-26 22:00:30+00:00,130.888,0.0
2019-12-26 22:00:45+00:00,130.888,0.0
2019-12-26 22:01:00+00:00,130.775,0.0
2019-12-26 22:01:15+00:00,130.775,0.0
2019-12-26 22:01:30+00:00,130.775,0.0
2019-12-26 22:01:45+00:00,130.662,100.0
2019-12-26 22:02:00+00:00,130.662,100.0
2019-12-26 22:02:15+00:00,130.662,100.0
2019-12-26 22:02:30+00:00,130.55,100.0
2019-12-26 22:02:45+00:00,130.55,100.0
2019-12-26 22:03:00+00:00,130.438,100.0
2019-12-26 22:03:15+00:00,130.438,100.0
2019-12-26 22:03:30+00:00,130.438,100.0
2019-12-26 22:03:45+00:00,130.438,100.0
2019-12-26 22:04:00+00:00,130.438,100.0
2019-12-26 22:04:15+00:00,130.438,100.0
2019-12-26 22:04:30+00:00,130.438,100.0
2019-12-26 22:04:45+00:00,130.438,100.0
2019-12-26 22:05:00+00:00,130.494,100.0
2019-12-26 22:05:15+00:00,130.55,100.0
2019-12-26 22:05:30+00:00,130.55,100.0
2019-12-26 22:05:45+00:00,130.55,100.0
2019-12-26 22:06:00+00:00,130.662,100.0
2019-12-26 22:06:15+00:00,130.662,100.0
2019-12-26 22:06:30+00:00,130.8315,100.0
2019-12-26 22:06:45+00:00,131.0,0.0
2019-12-26 22:07:00+00:00,131.0,0.0
2019-12-26 22:07:15+00:00,131.112,0.0
2019-12-26 22:07:30+00:00,131.112,0.0
2019-12-26 22:07:45+00:00,131.225,0.0
2019-12-26 22:08:00+00:00,131.338,0.0
2019-12-26 22:08:15+00:00,131.45,0.0
2019-12-26 22:08:30+00:00,131.562,0.0
2019-12-26 22:08:45+00:00,131.675,0.0
2019-12-26 22:09:00+00:00,131.675,0.0
2019-12-26 22:09:15+00:00,131.675,0.0
2019-12-26 22:09:30+00:00,131.844,0.0
2019-12-26 22:09:45+00:00,131.844,0.0
2019-12-26 22:10:00+00:00,132.012,0.0
2019-12-26 22:10:15+00:00,132.012,0.0
2019-12-26 22:10:30+00:00,132.125,0.0
2019-12-26 22:10:45+00:00,132.125,0.0
2019-12-26 22:11:00+00:00,132.238,0.0
2019-12-26 22:11:15+00:00,132.238,0.0
2019-12-26 22:11:30+00:00,132.238,0.0
2019-12-26 22:11:45+00:00,132.238,0.0
2019-12-26 22:12:00+00:00,132.35,0.0
2019-12-26 22:12:15+00:00,132.35,0.0
2019-12-26 22:12:30+00:00,132.35,0.0
2019-12-26 22:12:45+00:00,132.462,0.0
2019-12-26 22:13:00+00:00,132.462,0.0
2019-12-26 22:13:15+00:00,132.462,0.0
2019-12-26 22:13:30+00:00,132.462,0.0
2019-12-26 22:13:45+00:00,132.462,0.0
2019-12-26 22:14:00+00:00,132.462,0.0
2019-12-26 22:14:15+00:00,132.462,0.0
2019-12-26 22:14:30+00:00,132.462,0.0
2019-12-26 22:14:45+00:00,132.462,0.0
2019-12-26 22:15:00+00:00,132.462,0.0
2019-12-26 22:15:15+00:00,132.462,0.0
2019-12-26 22:15:30+00:00,132.462,0.0
2019-12-26 22:15:45+00:00,132.462,0.0
2019-12-26 22:16:00+00:00,132.462,0.0
2019-12-26 22:16:15+00:00,132.35,0.0
2019-12-26 22:16:30+00:00,132.35,0.0
2019-12-26 22:16:45+00:00,132.35,0.0
2019-12-26 22:17:00+00:00,132.35,0.0
2019-12-26 22:17:15+00:00,132.238,0.0
2019-12-26 22:17:30+00:00,132.238,0.0
2019-12-26 22:17:45+00:00,132.238,0.0
2019-12-26 22:18:00+00:00,132.238,0.0
2019-12-26 22:18:15+00:00,132.238,0.0
2019-12-26 22:18:30+00:00,132.238,0.0
2019-12-26 22:18:45+00:00,132.238,0.0
2019-12-26 22:19:00+00:00,132.125,0.0
2019-12-26 22:19:15+00:00,132.125,0.0
2019-12-26 22:19:30+00:00,132.125,0.0
2019-12-26 22:19:45+00:00,132.125,0.0
2019-12-26 22:20:00+00:00,132.012,0.0
